9882 27338
29 6437 271
5500 7519 -506
3807 9773 -324
1542 6870 -633
8255 8986 -168
4334 9863 328
4946 2109 -642
4026 2064 31
3254 4457 352
958 9321 -700
4904 4326 857
5077 320 -527
4888 2579 -272
577 817 -631
1415 6924 55
3177 3448 -684
8784 6174 695
8526 7554 799
7038 5669 578
1928 1336 -923
8434 599 147
1811 4364 653
9683 5838 -586
8628 8433 -455
5792 1175 164
262 4271 523
1161 4273 517
8937 8118 -778
5125 5483 583
241 6174 631
5472 9361 -158
618 4663 510
9500 3408 -978
2553 801 -933
1465 1917 -336
8974 7255 -997
5173 9869 -254
9242 5554 330
7388 1386 -197
1541 2851 -329
471 6162 274
345 5007 995
5964 605 -179
516 1250 -783
2727 4312 -65
9057 1862 -541
4600 5410 42
2664 5954 -715
7680 1171 -664
9245 5373 805
4681 4077 228
7233 4300 662
1923 2455 33
4923 6273 -57
4482 2890 831
1795 1296 687
4317 8382 -746
4397 8174 59
5202 8706 -905
9837 5986 685
9168 7040 581
2244 8598 844
1717 6039 -742
1011 6019 -773
2343 8365 935
9678 6657 -666
3507 6619 -937
3585 4227 237
1294 8197 519
9558 6256 -255
4191 6825 500
351 731 -965
5119 3812 -542
5693 1433 -535
7793 1878 -132
9408 4673 -9
6463 622 493
9229 9686 518
8189 154 190
1889 8075 -176
11 249 11
3307 3552 -440
4318 6909 -350
6881 6623 59
5418 5362 -248
1994 1193 264
4164 2151 127
2160 2060 471
7528 2548 -108
8296 2299 356
4803 2063 -484
9651 8550 -151
9455 6133 -216
761 5581 -479
2377 1 -846
8780 5095 978
8230 4717 105
8413 7183 679
6612 424 859
739 8042 -707
740 1511 -431
8565 8796 23
2871 6848 -596
2569 3716 -466
4398 2211 940
9765 3307 773
2847 2004 831
3395 9653 678
7625 9608 315
7248 4261 659
1275 1691 889
1090 2782 226
1648 7167 623
8728 2875 -204
6934 2397 -269
605 693 376
7325 1426 -508
5355 3798 889
1372 9656 758
7680 1525 -443
9684 5507 -461
3413 5414 -573
745 9684 -446
6033 9180 111
9159 9472 -309
70 9563 -4
2383 9007 -518
5237 9242 -88
3913 6715 -201
8265 2483 -933
7022 6366 -457
3436 4494 -750
6879 7001 710
227 9119 -774
8932 6956 946
2743 3897 -1000
6465 6473 -989
6157 2728 -666
1991 2774 177
9450 5882 505
3963 3005 -753
2460 4003 282
3484 3753 -381
4246 5853 382
6942 9689 -929
7353 4153 377
3364 5688 28
2070 8980 -141
7677 9418 916
1664 9507 308
5001 3760 632
4826 8679 -312
4071 8847 14
2094 3200 140
3164 7418 -663
8967 4657 504
7700 7273 -275
964 8016 -106
1393 7844 -764
8650 2229 -858
1113 6659 -563
2730 923 396
5860 8307 -349
3024 694 17
6386 3668 203
2533 5973 742
6277 6151 286
2384 8025 214
9512 1951 -765
5094 1745 -3
8022 3143 -478
6194 712 937
4627 3503 -75
2328 9772 589
3080 2833 505
9421 6556 188
6349 889 -63
5536 5515 633
9349 8661 -613
4372 5078 895
326 5703 -765
7739 9330 727
6596 9527 934
8723 6390 600
7606 3393 -672
5486 919 705
2646 6722 -874
1631 2879 -447
7918 3207 -865
9255 6810 -610
4595 8240 -157
6146 1121 304
9607 4221 764
495 9195 -571
3893 3115 -754
9305 4732 169
171 4371 -340
3179 4097 303
8971 7087 -134
4615 6876 -268
533 7836 225
9263 3191 369
9273 2431 -518
2152 1133 282
789 1215 -22
8693 1500 -982
3586 936 784
4593 4908 -293
4996 5602 -985
5783 7398 419
48 4402 -257
8228 5223 -26
1068 3532 680
5532 9412 -382
2532 6965 368
3292 6083 -688
5862 9451 -43
573 2525 -862
4935 3868 -817
1085 4525 -200
8803 7236 1
7921 1464 -402
9572 2591 -720
2818 9240 770
1764 9334 -544
4239 5618 -562
8093 3775 -96
1756 1439 -305
7623 5948 -533
3498 1757 -568
4770 3022 -947
1789 7910 891
7017 3105 923
2063 7957 511
3771 1557 932
8985 3524 -578
7084 2166 539
1519 2650 -268
6414 386 322
3167 9531 154
5293 175 558
1560 549 537
1342 8308 956
6671 293 440
3601 3387 -137
61 3439 455
5756 7945 -832
5626 733 -479
9735 8696 -895
3877 9151 372
6744 5802 648
8754 2577 -56
6980 692 545
1926 9175 -999
7581 4903 -18
6122 8972 650
7756 2977 -379
1828 5103 -182
3370 9464 458
5496 5234 210
8336 4310 877
2788 5318 255
7323 2629 -969
7212 4746 -804
9214 9847 985
3158 6993 769
259 9395 936
6050 7747 -58
1903 9180 921
7095 2148 -574
2524 8494 -332
6328 921 271
4477 6891 -563
4100 5415 471
8803 3627 746
9341 2954 39
283 934 468
3719 8422 -117
9263 8535 -741
5367 7209 -605
7259 1575 -56
8321 155 374
7099 4109 -471
1229 7126 469
8237 7519 -159
8533 2281 631
8280 4811 -779
6025 2689 53
2481 6597 -745
7937 8593 -72
4155 2424 -549
5249 2904 -304
8215 9136 -724
4446 5791 695
2579 3135 207
7402 2963 -604
9836 9343 -532
6400 8219 -333
4045 949 -359
9498 4242 657
7900 5802 -574
7838 8617 215
3571 769 -537
9584 3365 -347
5636 6819 425
8529 9570 -82
5157 4933 -868
8005 4740 371
9537 3384 -478
8241 6540 212
1543 6229 -397
5875 761 87
50 3056 -317
4935 9789 -365
4835 377 -831
8642 2361 537
3364 1570 -223
6109 1375 100
7205 5101 -139
4071 6008 958
4294 4322 -410
4703 9459 -860
1000 667 140
679 547 -994
1040 672 -819
7712 9190 -998
8827 796 -751
7284 7383 -767
5588 3331 364
2190 4965 -985
7981 3599 393
6881 2360 720
4616 9862 484
669 3130 -208
2673 8758 -311
9790 4374 -407
6064 4159 -226
6211 7369 468
5561 6628 980
4518 121 -212
6338 1835 257
4340 2610 -161
2384 1602 -511
798 4390 190
3791 6984 -761
3226 1597 -275
2239 9743 -219
7043 4773 690
1591 8485 -161
2955 9644 724
2211 8097 -238
2704 336 -60
8054 3182 -103
4969 858 25
7694 3032 -762
4236 3546 -269
4431 1498 -233
6843 2416 84
477 7068 -191
7835 3141 275
3249 6984 -71
3116 4793 -218
8353 6145 883
8790 3230 -673
1281 5356 -307
4493 2737 -241
6683 293 568
7991 6813 974
3110 7859 272
6125 1176 -183
7471 7144 -904
4321 9539 164
2912 8663 311
8264 8247 533
9549 857 856
9724 6241 -569
8967 9349 553
3204 3870 421
5184 5041 -694
6848 7608 -923
936 2682 -623
6490 5980 -992
47 572 255
5317 2406 814
4250 1176 -459
2249 7920 244
7983 7207 516
9129 3303 192
8245 8806 408
1016 9729 285
9511 5915 -752
6043 7261 -347
5127 1599 -151
2870 1463 903
6024 2564 563
1560 4004 -492
4756 9614 762
63 2965 -354
9394 6072 -176
5417 412 45
566 9140 747
4489 3588 -703
2763 5882 862
7067 1754 -880
5145 2818 844
6370 6262 902
6990 5421 -278
2403 4006 404
7689 2579 -966
4290 9714 -985
1095 3695 -600
5950 6686 820
1277 3705 -189
6181 7910 130
3061 8425 519
6356 8707 -462
8208 9425 -401
222 8698 573
8806 4525 830
4526 6787 -512
2713 2792 -668
9416 33 -363
7474 1144 -39
4042 9163 -489
5264 3906 34
8887 5690 -68
9468 2067 511
104 8246 -861
6016 7323 15
447 6508 -109
191 2523 63
5472 770 -32
9844 8354 357
3468 4623 24
1734 4720 548
5792 3809 106
3117 6899 18
6116 4259 -408
319 3654 967
5863 4321 -95
989 490 -110
4157 1904 -581
8636 5 -158
95 8905 -518
760 7741 -965
4817 3769 287
8389 4808 843
3562 402 -601
733 957 -460
7756 8823 -100
3910 7585 -892
6194 9585 -197
4856 7948 -239
4439 4779 211
3039 488 124
7158 9661 -104
3710 7663 -881
7392 6385 473
2472 9360 550
7284 2193 -13
1795 8153 -519
4306 5995 -223
8418 8224 800
824 9009 738
9618 3102 864
5848 7935 -46
8412 7096 -411
7333 1345 241
1095 7547 -669
6198 1962 97
6272 8758 542
4817 9794 425
8223 5414 -65
6367 6657 136
3694 2313 522
2387 8801 254
9025 3624 -590
2094 4519 881
5290 2515 955
6977 6860 -620
519 3185 -27
7271 2647 351
8665 4131 571
1480 6150 770
3227 3053 454
4651 2634 622
1725 5910 31
3173 8986 -714
7936 6859 -813
8840 5252 -706
8018 8928 -952
4357 4222 -710
3662 4822 185
5643 173 -107
4250 7278 281
1728 9316 -505
3713 8048 722
2678 7781 234
1472 4214 -123
4625 2863 -171
5549 755 -10
8088 1964 -23
5768 8642 456
4689 2401 -183
3730 5328 -552
60 1170 385
8733 5981 492
3200 3231 -318
3732 5718 -564
5860 2602 -422
8941 4479 -342
8640 1468 -133
1805 7888 856
9594 9132 644
9483 2871 42
368 4229 -496
5687 5048 613
5821 3171 -506
1447 6479 501
265 2258 306
4262 733 -303
7620 1843 -568
7500 9471 -345
509 8911 -330
8092 4654 -263
8507 975 930
4167 4216 460
8519 726 -633
8946 3844 980
4481 4439 910
176 7832 -621
3200 7671 950
3905 9562 -268
5949 3344 347
1891 7704 142
9081 2292 -117
6705 5644 -734
6621 9058 855
5280 2001 -32
4522 7068 -730
8240 4400 -777
279 5112 -826
5858 1304 -567
3005 3349 -842
2003 5364 740
6047 4365 720
8250 6315 335
1235 7167 -734
9404 7807 -700
2746 314 -941
5966 710 -396
3443 2552 -372
2118 7331 -897
8393 2008 351
4233 2117 235
4161 7063 -243
3966 5166 707
5206 6202 -3
3391 1649 -381
8752 334 1
9477 7592 -39
9078 9747 -855
9494 7187 -886
6454 2894 -467
2529 5550 -648
5811 7669 -544
2174 4699 -759
7660 2943 482
3864 2450 226
1053 1545 -17
1500 7682 -469
6300 5689 795
7713 9184 -930
5570 7431 267
3428 157 -511
4761 9446 763
4587 2285 394
260 8910 553
8861 2248 234
8257 1930 -989
5244 9547 -900
5139 4481 155
4950 605 420
1027 140 -768
905 5087 -901
5612 3798 234
2082 8102 -817
4193 784 -230
3037 8377 424
2948 3976 23
3458 1251 -714
301 6291 -995
9213 4084 584
418 2208 36
749 2879 627
5456 3028 -200
8929 3960 381
3552 4620 855
624 4905 604
6203 9071 -809
877 932 564
6597 2764 70
2291 8519 345
1721 5899 599
7370 8298 499
5363 77 -163
7820 6821 -616
4131 8444 -350
3099 3156 505
2724 463 169
5012 8184 305
356 7014 -336
1170 9350 -689
2491 4668 493
4755 4805 371
1225 4030 605
8449 4329 432
1314 7718 -798
9116 2231 892
9671 2695 -399
9853 4088 -32
4600 7336 -587
1772 6101 -858
6330 5755 777
3179 1819 -275
6517 8549 -901
4965 2690 -36
271 1959 -205
7018 2156 471
2223 9328 247
8073 2286 -812
9640 796 697
4686 8540 893
608 1360 367
1271 5083 510
5793 7523 407
3059 3469 244
1277 3254 142
1891 7433 -742
4120 6037 -24
2004 6248 -296
5987 5970 314
431 8985 888
6928 694 -617
2807 5713 115
8321 3437 -618
3010 8356 -566
8619 9685 310
6919 712 -831
4152 7500 305
4447 5072 511
3596 5656 410
7626 6241 -768
9419 7410 338
7630 9412 437
895 1640 930
1027 3992 986
4296 7060 906
8417 7423 -36
5567 7066 164
3483 5725 -43
6576 8147 517
9046 4002 555
4102 4218 -489
4042 7127 118
1031 6142 876
3326 2828 -799
2609 1804 -507
1044 6400 795
6119 8896 -134
3438 7087 220
1674 7185 161
9107 9782 -139
9254 4121 633
2059 4259 -135
4884 8071 -855
9190 8829 -316
5033 8313 -850
9196 8336 117
4446 5032 -116
1194 3549 752
8023 4696 -403
6748 7018 323
7499 9724 908
9016 8885 -195
2524 7080 456
2719 5080 530
1323 7284 249
6133 1157 603
250 3314 950
9294 6884 -458
1155 3390 -906
3410 3668 -821
1333 5593 301
6039 5167 -855
3227 9537 727
4429 665 -396
6841 4149 170
8815 337 87
74 7091 -833
2947 6687 -559
2135 3422 -76
6911 6803 917
7531 131 205
495 8652 633
9756 1346 -894
7928 792 -14
5878 7522 660
8367 9028 774
558 2834 -536
3726 4310 -656
5619 4162 404
3039 488 -569
4885 8487 -39
3328 4210 -590
476 5395 -242
7200 5127 194
5121 738 -544
5130 5984 757
3668 828 875
6995 6860 -513
3103 3713 -71
1875 2761 647
7167 9215 -690
4630 2892 -432
2029 7052 913
9437 8603 393
6490 841 -523
3111 1106 311
7222 7071 -2
3581 6475 667
4338 2968 -61
7334 1645 683
4026 2471 -21
7668 5614 694
606 1906 -942
2772 2287 -509
2 779 516
8927 7964 295
5879 3053 -542
968 4565 687
8346 876 -53
7279 6831 -478
3639 9033 280
1503 6856 -736
9149 491 442
32 1711 -170
3203 9248 800
1385 4637 247
3776 842 -792
8135 2838 -886
4649 8907 704
8220 4313 936
2444 4155 361
4083 3084 -22
7757 5114 -349
4133 9768 577
1366 3135 514
9326 6829 707
2400 2212 9
9881 7559 -6
3732 9070 924
178 7141 -191
2192 7818 178
3599 2966 461
6151 5956 -100
9684 7418 -392
2330 4438 -202
7908 3726 606
2391 2769 940
1941 5914 -807
6038 6019 782
3663 172 657
2560 9694 758
535 8485 -99
521 8646 212
3388 4710 -729
544 6734 541
4997 505 -730
230 1883 -531
9392 2879 485
7403 5500 -386
2383 3433 730
4651 4287 -774
4243 9344 -716
3557 9882 103
9171 1330 -884
4255 8980 -875
8910 9618 541
7786 6099 19
3052 9514 987
5434 4255 196
2895 6051 461
8366 7686 294
6360 7597 880
6871 564 75
7970 6306 97
4644 6835 -386
7136 5378 -757
8790 1131 761
9573 7209 -861
1247 6743 -102
3787 8444 -924
8468 8796 -512
9005 8309 -57
2206 3669 798
4824 2401 532
1334 2937 153
6674 8531 -299
9733 6091 636
1136 3046 -674
9599 8273 501
9875 3808 -604
9605 8396 -129
7368 3432 -113
4645 7404 854
2246 3144 564
9503 3309 448
1289 1696 225
9014 9661 -228
4992 7889 499
9370 4577 -461
1930 8888 -358
7473 3211 -315
1230 1423 465
3016 7883 -445
7586 5166 448
130 6357 -105
6882 6290 200
2555 4769 -32
9009 6082 987
6941 6758 -672
2379 2045 597
8896 6477 -352
367 9662 211
110 6040 110
8220 2849 112
2184 4333 -639
5550 7608 -183
6521 2098 732
6152 7540 843
4435 3444 -701
695 7495 807
6957 7989 -408
3235 9570 -71
9872 2488 -127
6242 7577 -171
2633 4257 -17
3823 5850 -127
2738 741 -916
8095 6300 -603
7222 4887 504
7204 8157 -343
9156 7955 -416
4485 669 52
3271 7827 185
7669 5603 954
7116 5009 -821
9087 85 -736
4952 1984 -486
1224 8644 -497
7513 9532 497
5310 733 -678
9123 7756 741
8546 7566 -676
4119 8197 99
810 8719 -943
8010 901 -782
5639 1618 -607
4593 438 -943
8705 2529 -547
925 5243 -872
7910 3825 649
6371 4330 -672
8202 4563 105
4488 9778 858
5599 8225 196
9621 4754 341
9509 7314 -132
568 556 -744
8713 1130 543
5323 5129 -861
5654 9653 883
4436 4694 3
4757 1288 752
4633 8381 -709
8344 9863 838
1887 1311 932
3953 5118 63
9499 4907 -526
1655 4769 810
4474 6085 -518
8582 2006 151
7671 6418 -744
2108 3842 -903
4601 5957 -274
1813 5182 -676
6177 4810 -162
47 6098 -832
4088 2296 512
2112 3914 655
5241 1564 -158
1522 8329 829
6697 8675 -472
9255 8793 -938
7912 2418 727
9454 7554 964
7487 7019 -723
5941 9368 289
6935 6562 -349
689 457 -438
9330 8662 -114
551 5396 680
4316 7193 739
773 4330 -323
5582 5545 -31
2284 945 284
7974 5999 -388
1557 3379 951
6652 2886 -244
8410 2784 249
6677 9058 366
1970 7320 669
8190 6730 508
1000 8972 -167
8211 4124 -27
3438 703 -698
930 902 -682
8433 947 600
4356 3986 -455
6823 5987 759
6738 1074 179
2022 7585 -900
5597 7199 562
6658 3057 -974
4256 9679 933
2660 4929 -612
8771 7688 -427
600 1009 -332
6008 6250 -770
5429 4130 -662
5096 822 -896
3054 2110 -249
7706 5738 688
5174 6217 97
7358 7418 -76
1455 2459 -398
1169 7975 -240
6741 5297 544
9620 2770 25
2865 8045 694
3995 929 238
3343 3407 916
115 1544 79
8908 9179 389
8321 4755 -833
2609 3421 499
5295 191 -364
4263 3047 -299
2739 3690 -928
8237 7889 90
9086 435 249
8101 8926 -113
5381 6544 659
4493 8544 989
9561 8921 52
6576 8170 266
41 9424 -208
298 9609 -996
2371 4503 810
7670 7305 -557
6429 4497 -780
4192 4790 466
8080 5273 -252
50 7599 667
5974 6024 376
1943 7992 -383
4220 6648 959
9069 8652 653
7953 629 190
7433 971 -202
5816 111 -269
6344 7979 -850
5949 8258 565
3138 1754 -33
620 8036 390
1172 3880 739
8935 5701 545
1301 8100 949
891 2409 -74
4037 5964 -350
8063 4120 39
99 7487 660
1259 6278 129
8478 521 -151
7299 5102 -327
8338 5042 -303
522 7746 748
5930 3961 -284
1130 7826 418
2863 8650 482
1149 9356 344
4394 7649 377
2051 2865 -885
5179 9659 -237
1149 6444 -415
8753 6010 90
8794 5446 974
7499 8898 460
2154 1307 844
3791 4912 -834
4906 6484 -101
3797 524 -239
9829 14 -54
6992 5048 287
1602 1024 570
3720 3480 -225
6622 2569 -164
9651 3154 676
410 7798 -136
486 3253 -99
7139 6828 -732
8138 5425 817
7600 1741 696
7719 7231 -503
9195 7959 -14
1250 3329 -7
6345 4370 668
8526 2422 -309
8179 1676 -483
1238 5341 638
9359 6798 -25
588 7788 -678
2052 7170 -87
2347 1265 33
5570 4761 -537
7668 3432 777
7568 5021 867
3928 3329 -381
2827 4091 -719
7870 4178 274
4273 9387 500
4227 6830 866
3495 2366 571
2282 5213 -83
1336 8252 851
167 5901 61
3458 8178 132
3837 6569 -195
3786 7937 -208
9720 4743 -488
1937 5479 55
2081 5898 909
846 2869 409
639 6702 765
9438 2276 -181
3556 4221 349
9761 4150 -943
7680 2361 -382
7098 9601 527
1231 4697 -770
7825 9810 996
626 9647 590
9169 2275 -198
4281 3795 -49
1136 2822 251
5547 2125 -399
8387 5883 -16
5499 2406 -421
5477 4755 591
9257 5012 238
9131 1815 -359
3608 6229 -458
8227 1897 904
9482 2356 -242
7401 1983 727
7163 7602 -106
5670 8660 402
4386 8668 -683
2707 9039 -977
1206 5703 -984
149 2238 761
6708 9045 129
7116 7170 -21
3983 7202 762
5116 1677 701
523 185 -300
7915 86 -794
8982 280 661
2498 6130 -343
9394 5907 645
9588 5177 540
5723 4965 -932
2636 4447 401
4486 3442 301
4342 8958 -821
93 9360 -685
2875 9241 -888
1704 7592 418
1202 4338 -952
3500 5424 -976
3877 7946 234
4831 2539 485
8957 1498 -202
6833 2172 -487
6906 9285 164
8121 3820 -653
6131 5296 260
5822 6028 -449
8012 667 511
8751 8404 42
4899 1456 520
1107 5972 395
4923 9570 -743
8099 8498 -696
7114 9867 -59
6774 3079 413
777 6732 361
859 297 38
3858 3059 -378
9358 9074 -974
36 6214 -28
8727 2088 681
4298 4437 163
7255 5190 -438
6810 614 910
3773 5810 -765
4668 462 371
2468 5206 -96
8846 6534 -788
8529 787 346
7122 2359 541
773 3950 795
6733 5940 720
209 7725 -968
1448 3526 -613
8996 2039 478
8858 1328 -454
8579 2607 -851
5246 4679 -735
5387 8080 676
2434 9191 -122
7409 4696 934
4741 2818 61
112 682 831
6045 7253 -359
5218 694 660
7195 9200 711
2706 5649 -825
1772 8654 -442
3829 3691 -617
7487 2093 -651
6086 5507 774
4709 3027 975
280 286 940
4547 2550 220
2777 7249 430
1686 1793 -82
6050 5667 713
2519 6363 -665
8067 8778 -921
2069 5303 374
3371 2006 -144
4134 5098 638
4017 2471 -125
3766 2614 -771
7675 7035 428
9517 6711 62
6054 7008 870
8377 2802 966
1635 8448 -693
8132 5153 -541
5291 4333 -401
1504 6088 780
8355 8889 -928
5653 5241 145
4352 4917 -218
516 5398 937
3199 3952 -142
646 2469 467
4984 2101 112
6229 9317 -428
3765 8952 -908
4070 8380 989
7189 7843 47
516 9569 -443
2647 3982 -885
2090 2843 -659
8738 3691 75
360 4902 175
1120 7024 386
757 738 -57
528 8723 -145
6916 389 342
350 419 621
2244 4592 -703
2365 8025 300
7319 5912 -173
1332 1360 -446
8349 2975 838
2328 7932 195
7269 6654 -651
2595 3050 -399
782 137 141
7531 8274 -396
1701 3699 472
7684 8344 143
7788 8454 981
318 3985 -335
4287 5702 -136
2903 7034 642
5503 7347 -520
2728 305 -926
9733 8256 -703
259 8090 -990
5 1691 725
3556 3144 -722
1328 849 434
8288 9731 817
5027 2846 -255
8134 1658 -652
8816 8370 718
9065 3688 758
2593 9869 500
6209 3882 -230
9582 1151 -403
2439 2889 219
7531 3879 692
3054 1743 -865
7614 2876 -377
6043 8311 -196
4559 4829 962
4169 1353 687
2403 3083 -722
7695 446 -545
1844 8864 -894
5500 2579 157
6381 6739 667
6406 7434 -341
8407 120 871
8644 7151 957
2225 8401 -982
8712 9800 -607
4498 1303 -429
6914 6974 787
5953 8922 -253
4770 3447 658
1821 8098 -83
833 1525 863
4908 4893 -7
259 9664 -393
6105 7074 -907
7937 1412 -651
5800 802 869
5950 6861 -35
3365 9532 309
8916 6863 -328
6591 9516 -273
3888 491 -325
7318 3378 490
9238 1195 407
8837 8903 222
4043 6244 -537
466 7206 -111
3495 6078 -238
2667 3661 -801
6099 6037 -137
2923 594 548
5764 2248 503
4081 7526 346
6985 6730 192
5723 2540 770
5086 1028 638
3839 8454 -833
1488 6449 531
4462 6060 772
3920 1403 465
9635 2886 28
363 9408 -263
548 5966 -554
427 4149 -697
3711 6277 -426
403 6070 488
5606 4099 -549
5808 7242 203
3689 5546 888
1430 7584 -390
8956 1950 603
6449 967 -186
8194 1387 574
370 6188 164
6825 9373 991
1247 5015 796
9576 6346 -528
419 7589 115
2690 8472 268
6123 3772 -300
9860 2800 420
3524 8725 204
1829 4056 -620
4245 527 842
7422 6473 9
7463 2953 -914
4280 224 -506
77 3640 897
5502 6410 482
5993 4049 898
609 5954 -590
7525 6563 955
9642 5432 632
6200 786 -538
5189 3709 -480
5466 776 -427
5562 4836 -221
2901 8472 4
8133 9854 275
3855 5166 -886
7146 2 -640
9246 1428 -605
372 9446 362
8636 7226 -745
1274 3118 736
7311 3052 -757
8647 9608 65
1096 4198 -587
3460 2149 711
5405 1954 703
4300 5207 -21
3943 8064 -365
1380 7601 509
5319 9431 -73
4762 9154 -906
7309 998 -505
6509 651 357
2956 6409 -556
4847 8939 145
8012 6151 -206
619 6804 453
8710 6410 431
2922 8143 -465
7662 9726 -107
6879 4967 -371
883 2915 -676
8204 3822 309
8807 6535 418
5220 4329 19
3185 4444 736
5910 7598 -199
6208 9435 804
9451 1514 -33
5289 6679 -662
250 852 -817
2091 7721 -944
4132 8089 -371
2120 3654 -115
5099 7476 -982
9824 276 -154
6630 7797 -283
608 9593 -795
1766 2066 -661
6204 7320 386
3779 7275 -574
9097 1125 956
4025 4193 -159
5247 5948 -339
5418 4012 202
6618 7778 -262
765 3587 -120
7038 283 119
1566 8333 492
8562 4635 -316
1347 488 -522
1254 4070 71
6297 5779 -420
2152 1566 -308
3299 1417 548
1422 3986 -769
4937 4353 -462
5134 3866 -230
8825 5555 -3
45 975 -861
3851 4268 -824
1344 1280 11
4563 4544 -881
6504 2573 954
9550 8069 -572
1892 5137 908
2627 5907 126
6806 2308 155
2823 1274 -49
9068 6249 85
5016 4289 583
8011 2660 945
2107 4033 604
720 6162 635
9502 969 -237
604 21 596
3089 4578 -722
8517 65 688
5954 118 228
2733 8262 -603
8824 2140 -80
92 5293 871
3082 9712 -268
3658 8608 778
6163 2082 244
595 4834 486
2219 5345 -766
6501 8487 -886
1586 7682 509
4530 3575 139
6025 9741 487
8249 783 -349
9256 3926 64
6869 7266 842
7325 9839 378
8357 8775 -91
3335 9324 964
7778 3145 -532
5578 542 -455
5456 9616 751
3264 1691 449
8336 2176 335
6219 9267 -76
7323 1242 272
2382 5197 375
9737 8692 -18
8597 4242 121
7176 9760 -239
5920 2767 -315
1995 3867 841
6271 3914 -447
3549 1649 939
5931 2815 616
3154 1778 -580
5592 2548 975
8805 2401 33
3129 9082 -422
2047 7285 -328
8226 9386 -515
3394 4667 225
8819 2922 3
8341 5416 -256
2525 6378 855
7079 3369 7
4490 8408 942
9880 9652 -190
8996 4284 408
1810 863 713
7326 4920 -375
1046 1404 -766
3600 688 -727
6510 537 -325
2543 2300 -173
4804 2229 135
2259 2861 -765
1486 7198 -386
6070 6424 -368
3419 9545 -633
5026 6549 309
3798 5233 860
7766 6245 727
5792 7543 271
3942 2833 -491
34 2610 -88
5605 598 -986
8455 1434 -133
9473 4499 745
3730 6586 739
9146 8780 -249
5871 1279 594
9277 1122 -555
4655 9748 -456
5770 6903 959
3609 1802 741
7612 6989 901
7886 4253 -712
9710 9818 366
8598 9639 192
2754 5142 717
2228 3288 723
5663 4049 -808
6578 7866 -304
6450 1182 -427
485 9560 -684
6135 1492 -703
8050 898 -712
1165 3882 454
5071 551 369
4257 6981 -9
2117 2629 -128
