20
979 894
765 644 860
534 284 202
218 797 215
205 454 349
330 215 -247
63 445 -456
62 19 321
551 110 898
353 621 593
828 335 -270
598 126 -524
307 284 -592
210 443 -706
148 364 465
353 666 747
768 293 -829
138 742 563
256 169 115
132 338 236
684 567 -375
727 549 769
406 710 662
72 797 -975
810 143 922
676 788 591
486 615 813
303 161 -533
746 822 717
212 174 602
236 756 -795
390 301 -794
766 167 746
188 578 119
769 559 498
226 676 -328
274 421 -699
640 231 -828
220 88 -105
243 572 103
651 255 -219
476 816 866
258 606 -525
631 674 -401
772 71 -268
194 496 -320
415 543 -626
128 354 389
359 6 -71
432 560 10
146 792 -51
431 554 280
177 570 132
319 101 -186
462 480 -671
68 780 -608
481 764 344
780 800 894
680 373 984
431 111 816
659 146 -360
569 695 764
253 431 610
266 464 -335
375 681 -351
616 417 206
38 237 954
109 246 -455
200 451 -134
324 30 342
174 65 -21
278 77 136
330 818 -826
699 39 -117
663 502 185
28 22 -865
71 785 -542
121 388 -97
458 6 575
686 671 -15
295 145 327
328 259 -677
148 655 731
334 205 -765
411 247 287
419 435 530
344 491 -320
705 515 -186
385 282 -810
570 580 426
494 643 -7
716 343 148
346 242 688
119 19 684
415 183 858
91 808 -243
184 711 180
366 74 -208
551 438 -849
395 149 -831
265 131 270
682 97 910
535 105 -224
285 83 -410
544 815 895
315 212 -997
657 163 -631
635 211 405
490 737 -761
26 423 -321
714 204 655
335 799 528
314 272 -651
746 297 553
110 562 -790
142 508 -34
241 51 -250
786 825 958
617 92 897
359 610 -150
133 53 383
237 183 619
73 52 -633
824 594 89
392 699 -808
251 702 244
101 640 217
194 587 234
258 220 -748
430 725 439
362 556 447
266 211 -647
762 507 392
311 724 -998
73 694 -908
353 822 2
52 572 67
600 697 507
558 616 577
511 554 -939
38 389 179
663 69 514
408 568 933
658 669 -981
458 127 -792
157 528 994
533 832 -313
714 3 -441
333 626 842
167 763 742
530 647 -831
384 346 -256
74 372 -748
655 633 257
310 765 -473
12 138 -803
120 333 -27
374 476 -459
192 801 390
319 433 176
811 60 686
417 141 -764
74 337 734
228 824 388
111 457 -162
787 319 -756
705 462 446
267 22 607
584 116 316
634 165 -150
579 281 -285
743 642 -489
560 457 -321
400 797 -71
133 390 -503
347 697 8
433 191 -1000
783 693 633
597 570 -614
110 499 -12
730 252 -816
823 148 -714
715 51 444
790 152 -393
357 389 5
359 87 -638
608 109 582
43 240 -744
118 696 -49
251 86 -405
431 227 -12
776 497 689
308 644 -192
423 804 796
804 550 -190
664 272 -136
703 533 -445
486 685 805
544 511 764
230 237 -219
417 474 -576
550 475 589
743 124 -158
600 222 109
711 687 128
395 525 139
248 148 183
157 668 841
790 130 41
660 263 -88
649 513 464
264 559 -399
775 183 -876
129 539 -362
356 745 322
336 651 135
441 598 -520
750 519 551
474 483 138
169 580 256
360 745 785
645 298 -743
53 456 111
819 431 -181
828 304 336
377 420 101
31 219 -93
433 503 -753
747 568 -709
85 262 41
616 247 -346
329 106 -970
201 771 938
206 322 -372
323 66 403
733 713 93
762 324 814
167 124 -300
635 243 -55
512 814 -587
809 344 -37
238 602 806
326 784 484
341 262 930
741 13 614
322 511 245
594 108 -211
813 127 -443
103 135 86
603 227 -29
591 287 -185
749 766 451
826 599 440
109 415 -645
707 130 201
793 733 -593
473 80 285
291 546 -73
339 710 389
539 62 299
144 826 341
586 245 640
807 458 655
759 703 396
57 112 -218
515 317 468
455 646 639
473 795 414
573 740 196
288 335 -669
320 333 -190
680 334 832
201 292 -286
379 10 128
661 69 134
231 680 -880
381 353 -896
567 308 226
377 568 364
709 572 -754
227 201 -692
413 489 -105
635 230 654
142 796 74
297 621 -383
154 166 -11
361 249 689
462 602 -176
438 742 662
519 578 -822
554 100 -621
748 207 -405
571 714 -302
275 168 477
136 108 -392
770 814 69
352 432 326
485 29 -389
347 461 778
35 570 -779
784 573 618
706 460 -878
304 123 794
747 86 -1
609 741 -58
345 293 -427
474 309 821
254 145 -127
40 701 -579
475 583 502
696 289 -339
693 523 -16
97 778 626
58 61 -557
218 135 64
396 646 60
571 173 816
101 790 870
528 393 822
332 622 293
501 547 520
396 156 646
724 802 277
283 207 -958
9 707 588
109 677 -554
338 292 945
720 116 -390
12 481 -217
826 672 599
54 505 411
361 694 -809
561 235 -137
4 500 -647
619 490 -48
73 618 -383
776 228 503
639 579 -263
778 644 736
647 796 -943
278 366 88
329 450 -789
606 54 785
665 620 -484
61 65 675
633 182 -392
443 147 -592
403 708 -620
469 175 159
558 509 -637
298 377 -6
174 403 448
773 17 891
235 796 -440
262 370 438
656 394 622
615 338 -584
160 744 277
660 579 -675
650 757 240
463 462 234
306 676 390
510 685 -290
667 199 -172
329 541 487
121 692 -713
54 755 -352
671 5 388
104 708 -925
144 587 108
605 62 -173
108 62 683
52 67 825
693 789 -982
817 794 114
740 464 -403
270 786 -182
56 344 -593
739 376 970
440 454 667
644 53 -971
407 583 -333
798 571 537
480 698 -516
105 231 40
826 548 420
410 425 -750
202 80 285
641 491 687
10 312 390
588 665 355
285 812 860
544 537 -242
321 401 945
399 785 -827
164 125 -27
279 203 865
542 511 -969
358 509 788
397 784 551
9 162 -48
325 443 -667
116 493 -204
706 820 906
403 92 755
365 479 560
502 704 329
736 668 810
772 573 -726
769 5 -82
650 611 962
505 280 446
366 414 -992
612 508 -235
370 134 -130
295 676 504
162 359 326
391 139 -720
375 264 573
579 433 -811
618 337 -930
544 354 678
273 588 -368
288 621 185
439 819 -72
295 510 978
634 227 442
496 58 724
89 474 948
400 111 172
229 808 918
277 802 -673
479 259 103
801 688 8
759 185 228
306 578 446
390 513 976
443 400 -770
131 603 884
639 73 453
4 680 -680
458 308 -625
104 59 770
485 475 -364
219 808 -650
737 814 876
284 299 -897
266 410 133
757 341 116
463 173 -517
254 578 -964
475 797 -388
587 252 -711
344 201 803
693 779 300
217 659 474
456 706 701
481 681 130
517 92 -624
45 360 186
223 127 -458
353 806 -343
643 184 98
287 582 -719
489 389 -287
722 694 568
100 21 757
463 829 475
362 340 98
201 39 876
510 513 356
63 19 -256
317 796 -946
405 572 99
816 419 405
410 494 -70
355 747 -45
300 524 -513
765 694 287
290 338 37
525 384 -942
67 807 403
534 514 -15
84 675 -241
221 477 -516
460 84 -30
612 522 961
710 487 53
595 564 18
430 281 770
762 825 -904
231 493 -275
696 393 986
6 414 -238
273 452 -696
235 809 116
103 322 -500
473 445 -835
327 319 975
97 169 221
17 377 -974
254 435 -598
245 52 829
821 812 940
347 215 -851
129 110 -48
68 735 545
769 357 276
219 563 478
707 105 -965
637 222 490
32 18 -760
393 510 243
569 484 766
241 26 864
571 96 -26
417 506 -523
82 184 15
650 208 644
404 712 -653
90 702 -637
110 98 358
284 559 -878
68 633 690
511 248 -167
772 118 711
558 389 348
797 788 -576
375 124 -360
395 237 -20
55 773 -818
243 92 -496
795 98 192
749 725 374
308 531 -743
502 495 -240
661 793 54
378 424 -332
700 42 -715
250 522 168
355 347 -360
637 570 482
973 983
26 327 -247
531 829 -756
9 747 -464
176 58 875
170 206 344
111 395 -634
747 832 667
424 406 62
535 7 790
413 590 150
676 683 474
181 543 40
871 694 975
641 933 -911
375 25 512
305 710 -22
35 233 -886
339 467 976
702 757 -372
210 223 -675
726 875 310
549 370 781
471 36 136
3 827 -834
14 871 200
938 319 961
624 467 -800
624 666 -128
711 136 -442
773 888 755
319 114 -558
568 248 -710
10 566 -456
896 394 447
930 142 700
938 749 -713
517 653 898
9 116 111
847 308 885
765 883 839
827 53 666
364 142 -446
276 665 -376
658 406 -251
839 657 635
326 645 -224
334 160 -339
615 834 385
330 970 -586
833 812 706
911 128 534
58 396 -212
213 278 163
526 180 -673
212 605 -642
128 836 -572
648 743 368
545 152 175
248 411 -953
432 878 76
578 729 -741
749 680 593
51 224 254
640 575 -157
107 689 -23
752 103 -941
237 395 -768
831 605 266
790 100 908
929 6 -157
46 719 -598
593 393 225
696 278 -962
84 247 34
336 888 -693
445 205 390
382 594 165
233 964 -249
2 389 551
395 494 139
797 362 -127
896 127 997
700 287 -35
683 159 -463
291 227 -390
103 602 164
4 782 192
299 97 258
811 563 10
19 332 -42
779 114 405
633 325 -568
943 659 903
805 182 581
649 850 -750
607 881 -492
305 830 -584
321 950 -625
732 196 -179
209 78 866
672 38 -158
851 390 -992
212 929 308
350 171 12
809 466 941
781 379 -476
655 779 -493
785 401 -996
158 319 -593
190 355 -529
257 755 -543
46 651 -436
804 607 -847
560 415 -573
851 744 724
3 768 -367
880 477 538
605 68 -504
786 173 -446
416 891 549
544 630 497
396 821 -7
679 497 -367
215 160 -963
972 147 -250
132 198 -891
141 359 -543
415 89 -573
654 779 -820
343 640 -247
580 53 -878
375 943 -31
625 410 -585
940 453 541
430 299 674
408 340 -21
393 616 905
904 396 -86
291 130 -506
553 540 556
282 316 915
369 347 175
302 736 -684
720 370 613
960 187 -984
187 798 -537
434 55 -993
935 425 407
602 25 -820
70 153 236
927 908 957
799 629 227
952 796 -47
965 825 844
590 679 324
669 319 -316
910 758 465
799 463 128
918 85 -114
88 17 -938
704 93 -53
18 972 -409
833 912 936
276 265 197
812 731 245
919 578 -232
419 482 -374
742 929 732
282 331 60
298 968 22
323 486 660
288 502 -156
860 809 308
569 367 812
758 398 463
970 601 717
961 18 -51
512 799 479
498 169 -461
773 215 -109
369 146 -223
799 236 688
379 627 -776
943 146 -690
137 10 -617
458 743 -371
28 694 -179
554 201 -665
524 720 763
602 610 116
674 450 -513
927 493 -220
860 211 -668
890 882 869
846 231 927
626 122 401
167 965 -521
480 734 -346
201 136 -432
470 330 -855
844 135 546
649 534 -807
88 456 -685
484 593 262
479 89 865
261 306 227
770 867 338
438 329 -95
880 484 170
530 804 209
203 859 382
465 532 -854
463 254 -735
39 472 -714
467 299 745
580 104 172
377 426 -812
707 862 546
211 584 937
271 669 -744
818 814 521
863 540 348
459 375 -236
137 103 835
630 831 275
661 274 -96
250 449 37
13 131 -939
440 705 -769
10 701 604
964 504 974
678 858 653
810 609 -563
556 296 -636
820 496 -554
668 653 501
924 140 62
907 450 674
81 230 -77
622 926 157
169 973 576
939 85 -122
916 175 -599
652 282 -101
441 161 -599
784 215 881
547 928 -291
716 734 531
418 384 -636
973 648 595
655 262 836
649 67 -37
110 326 -511
397 868 -790
217 117 -846
624 145 -970
365 430 -828
667 255 -615
71 797 92
93 307 161
75 696 767
754 281 -647
563 889 321
342 233 -177
477 719 100
720 705 -790
387 770 -955
300 755 939
98 70 712
279 131 -565
504 756 135
786 639 11
596 509 -191
410 470 -920
152 217 -926
645 404 951
265 872 -458
928 849 930
893 574 472
790 364 915
641 909 -130
214 96 507
251 648 -689
648 853 968
888 741 919
366 488 -472
858 586 339
720 121 -131
12 705 -472
202 638 748
868 944 -841
320 224 -450
493 144 318
598 685 929
725 779 -427
251 762 -802
322 395 583
691 768 -591
382 32 -748
455 516 268
735 471 -468
777 254 -825
819 527 -106
686 572 -945
557 506 -90
928 825 688
358 611 -473
181 751 -951
123 486 -213
304 939 -904
36 245 48
866 625 -587
13 724 -56
817 51 -898
648 294 -475
804 518 758
123 130 -161
230 605 -772
310 192 -392
579 905 -449
162 310 732
98 807 -496
255 12 426
884 101 544
964 544 156
14 642 689
504 483 39
155 233 -916
219 143 740
498 900 255
669 351 -785
794 734 -807
825 265 406
75 801 -582
62 11 -196
482 53 161
527 565 -319
249 468 -717
671 5 709
354 723 740
368 634 620
785 311 -230
681 57 542
967 242 155
825 330 -250
778 263 85
221 52 -901
766 676 90
393 664 -898
627 467 -134
824 569 -607
290 122 195
508 368 -996
614 423 166
55 278 916
926 639 -188
597 398 -585
118 698 -758
276 314 783
168 216 903
618 823 567
400 61 -22
805 672 -516
222 832 -48
275 265 577
44 754 -515
63 298 -790
701 156 89
719 538 761
60 422 482
392 49 -540
118 528 -747
805 315 -207
150 937 -365
192 261 -582
323 402 367
4 178 -223
501 385 823
849 81 -581
894 299 -307
421 501 942
911 938 493
670 61 115
571 917 -753
624 464 652
72 97 -535
357 313 458
628 384 -3
521 196 583
851 83 249
13 688 -893
601 923 -226
473 537 -260
701 246 -668
252 334 683
406 153 106
652 366 -194
723 554 -365
937 433 401
264 243 505
424 459 -223
128 338 -190
248 812 -80
721 753 277
868 27 189
455 622 952
194 67 -243
145 511 72
505 15 -554
883 967 -659
380 866 496
359 677 809
324 22 -716
727 521 683
110 72 982
361 570 -91
93 715 958
415 584 -836
750 127 -349
662 125 229
143 557 -730
751 853 704
406 355 -434
430 93 633
799 111 -261
5 604 117
819 272 878
326 616 292
77 838 529
694 672 -744
51 573 640
822 971 894
578 950 133
237 492 5
3 186 580
279 341 779
479 247 786
35 323 -233
603 544 -715
469 57 681
875 718 -227
786 222 733
954 875 296
774 567 -932
358 936 662
597 404 -38
961 199 628
716 928 447
839 390 801
445 500 -407
421 960 942
860 765 -961
408 915 367
287 768 -330
590 866 764
525 173 -586
920 301 -430
236 654 121
341 477 698
92 679 788
326 484 149
491 141 588
642 888 248
915 424 -114
209 155 944
300 257 -320
21 361 644
535 665 409
545 527 -91
171 74 -186
282 42 533
293 964 -450
105 940 -124
103 427 782
177 870 -992
901 431 292
89 211 590
705 486 775
665 551 -778
881 672 960
944 531 -910
535 416 965
260 910 -411
738 636 866
519 736 -522
967 892 -154
424 266 506
174 920 -897
800 968 -577
706 320 443
42 589 568
306 466 -544
96 394 719
528 231 -133
639 54 446
499 82 -227
312 684 -653
880 69 115
381 712 -225
20 218 -181
914 395 153
470 872 579
505 37 813
136 617 110
300 863 -423
751 884 -510
388 484 261
791 87 54
93 231 19
260 965 283
18 363 83
518 44 -117
141 867 174
270 341 135
17 190 -319
92 24 -514
961 823 799
408 323 59
878 770 232
373 800 232
623 52 341
952 79 722
212 256 -592
317 781 -871
446 967 -119
299 162 151
314 562 682
383 742 66
265 671 76
973 660 -876
119 22 815
176 304 61
43 840 142
585 659 667
406 664 -381
327 863 -159
261 602 963
500 239 -186
379 820 -127
77 167 99
538 955 -421
519 755 851
528 912 107
964 943 836
706 826 -251
133 83 814
240 935 -69
114 939 -794
582 201 -848
283 720 -185
941 899 -194
545 241 -410
345 323 134
719 413 -145
826 526 705
305 415 -619
904 410 -752
851 26 -3
260 125 598
790 106 -772
481 373 -148
450 854 639
78 873 668
127 456 593
353 732 493
743 206 -891
675 544 -75
440 7 -971
279 221 654
146 593 246
62 55 -222
465 220 155
479 150 -106
290 706 -133
744 439 -417
485 680 494
648 385 807
65 266 148
604 727 -170
458 148 898
842 867 -850
747 545 -794
844 158 -343
571 664 879
508 899 888
829 867 -410
919 262 -456
622 334 988
651 273 -531
260 175 -222
664 202 468
951 567 -78
348 708 -457
684 776 87
578 192 -498
713 315 758
500 209 -228
626 202 357
891 959 -928
787 245 -828
64 85 -768
704 515 -39
774 127 -411
707 852 60
420 726 807
774 279 -495
884 682 -423
941 685 154
896 651 -965
753 587 168
878 423 -815
821 783 619
283 610 840
366 919 -882
587 220 -747
855 57 -902
485 639 -72
592 139 132
78 859 732
669 681 -153
617 426 -40
718 778 -606
317 629 -635
172 461 355
921 612 -756
136 1 887
642 927 -568
81 791 100
608 877 258
56 561 338
703 213 -974
77 112 428
82 331 525
737 608 -31
775 19 -191
164 242 326
536 682 759
628 688 -907
838 809 -627
39 891 -824
841 866 -487
446 901 566
309 746 -293
606 234 -270
799 226 -698
349 319 219
791 516 785
334 537 701
613 234 194
393 309 -208
536 641 524
112 151 -275
95 957 666
5 539 224
945 45 675
380 433 404
497 536 38
45 961 -136
73 426 346
453 919 639
168 575 -327
740 296 -139
700 503 -481
68 859 -835
942 631 -578
166 776 368
698 769 -608
230 576 -604
778 479 -74
461 584 -529
466 245 954
304 105 -260
435 720 715
459 182 881
341 120 -152
698 579 -631
312 283 -307
912 766 -224
352 751 557
649 376 -704
333 737 571
704 191 400
210 451 87
146 754 789
517 906 -759
59 58 -226
714 906 -265
479 809 435
342 679 231
763 22 -902
146 353 -937
131 434 565
855 409 157
462 891 445
81 662 109
890 97 -768
110 592 -603
117 677 -982
400 736 309
89 562 -535
537 3 -625
439 140 -185
947 636 514
650 231 -108
766 776 -395
787 719 562
726 867 -468
719 847 187
522 137 119
500 92 -679
524 251 -761
184 406 -838
603 407 -544
176 683 143
108 277 -686
310 952 -479
796 72 132
235 406 400
15 101 -790
452 263 -495
946 75 383
77 513 -565
776 193 -899
293 812 -993
22 822 -677
125 134 -346
579 297 -661
685 270 49
523 889 930
202 837 409
631 676 -945
502 36 179
835 649 -44
783 824 -659
768 351 864
74 398 919
915 561 504
231 409 429
285 11 994
309 668 -140
348 700 603
711 142 -337
608 97 86
193 107 -589
290 548 -586
117 950 381
212 523 732
933 8 343
788 769 -315
927 756 -81
546 292 797
214 850 -516
152 717 -338
560 768 -837
412 284 17
375 25 -506
380 622 443
633 899 -585
858 287 -25
438 36 181
919 661 243
280 354 -248
25 415 699
490 200 842
391 497 997
400 164 -898
955 374 845
547 681 -330
607 639 881
565 222 827
901 375 930
346 594 -665
536 77 -441
607 787 796
210 933 -566
692 41 -901
486 351 -24
175 934 705
749 87 -342
463 294 523
710 797 742
849 733 242
299 959 331
276 127 -29
671 799 963
329 953 614
515 955 -954
880 127 -320
564 403 107
482 612 68
339 788 -960
358 242 -423
282 323 -271
79 762 -46
890 281 -867
287 639 -749
534 369 -565
312 125 436
768 351 -32
402 53 910
765 627 96
252 580 981
632 7 -184
487 928 726
862 581 752
734 173 803
421 483 -719
756 920 257
807 8 67
848 929 370
577 235 654
130 824 573
360 382 -410
259 668 -102
312 409 -368
947 411 253
651 454 -827
294 397 -700
129 499 704
728 932 838
747 325 -377
713 92 -712
242 527 675
866 599 922
103 6 547
768 254 -763
384 766 505
428 381 95
79 147 -981
293 145 -226
902 483 650
520 205 695
753 469 -541
143 657 863
271 352 56
311 340 -743
118 276 -251
125 420 425
960 838 -53
538 402 942
619 710 132
313 829 205
303 181 520
644 168 -571
798 228 -191
490 366 742
834 909 221
142 417 564
874 711 605
690 8 593
36 436 410
537 180 417
391 137 534
97 373 -78
252 471 903
9 269 -435
885 606 -452
818 763 679
397 191 -955
443 51 -664
700 409 -772
903 34 -173
971 735 581
930 531 -110
317 100 854
694 432 -173
445 21 -673
641 288 581
763 183 425
116 415 728
437 50 838
425 140 942
193 138 871
222 578 -993
266 516 260
859 139 528
790 804 -416
282 219 856
58 350 690
899 121 -985
666 894 -487
193 841 -540
767 170 546
222 199 629
811 793 -505
881 525 -890
911 446 572
33 931 -422
692 66 -239
274 457 -442
426 170 686
119 483 430
928 630 53
916 118 -630
68 581 -899
339 885 552
400 934 -172
628 636 663
45 565 -25
331 281 986
207 449 -20
859 231 -786
246 802 922
590 311 681
835 685 921
416 273 866
947 498 -235
79 293 252
871 417 980
183 440 633
66 654 245
424 497 155
343 274 -343
946 131 -611
530 711 -41
669 173 -132
839 311 573
961 177 -332
513 832 595
519 326 81
180 954 -519
667 534 -188
466 680 -989
892 862 -75
556 669 -357
524 177 -251
333 147 -914
735 92 -748
63 159 72
764 85 -41
839 946 -347
874 397 472
79 33 762
862 274 -977
451 68 458
677 269 652
694 676 -447
504 203 336
170 1 103
232 419 666
928 818 834
769 586 -279
464 910 891
552 647 915
759 550 -426
146 76 411
688 588 -747
189 315 915
425 341 -815
364 914 -480
461 293 -23
754 208 -264
196 417 -745
62 278 -949
688 119 757
167 398 4
807 665 -914
615 742 513
969 448 581
318 911 -807
39 225 423
929 286 588
473 883 736
553 746 350
370 486 874
109 103 707
899 147 -662
748 23 122
628 577 263
711 879 734
471 847 -564
240 162 -900
880 544 -779
320 562 -391
29 163 504
297 202 -462
44 39 885
497 448 10
462 66 -244
495 885 858
98 326 -533
765 559 -703
692 627 914
999 800
273 36 951
980 344 79
928 276 629
686 812 865
402 958 -605
991 547 326
621 48 -92
868 11 -221
201 193 -998
713 33 381
937 603 349
661 268 -766
831 150 68
614 995 469
15 951 -315
893 657 83
578 230 539
559 823 336
941 399 -529
842 74 943
596 618 -982
856 795 -903
275 727 -881
732 398 287
814 719 292
704 819 343
